time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,average_latency
2021-05-05T20:12:38.000Z,33792,34816,34500,32768,135876,28.667672821969695,28.70556640625,27.72365217391304,28.587310791015625,28.42105054828709
2021-05-05T20:12:39.000Z,25216,24832,23228,26240,99516,35.042869606598984,37.22688466494845,39.91415532977441,36.1203125,37.07605552533046
2021-05-05T20:12:40.000Z,32128,29440,29440,32128,123136,34.947958167330675,33.31131114130435,31.34147418478261,31.671470368525895,32.81805346548588
2021-05-05T20:12:41.000Z,40960,41400,43774,42467,168601,23.51416015625,24.76195652173913,23.002832731758577,24.409423787882357,23.922093299407518
2021-05-05T20:12:42.000Z,40832,41544,42647,43549,168572,23.97810540752351,24.900900250336992,23.25096724271344,24.477554019610093,24.15188173004601
2021-05-05T20:12:43.000Z,41088,40573,41195,41984,164840,23.692830023364486,24.501269317033493,23.597451146983857,23.996665396341463,23.947053970930824
2021-05-05T20:12:44.000Z,42614,43395,41344,41600,168953,22.767517717182148,22.874593847217422,23.859495936532507,23.764254807692307,23.316465577156098
2021-05-05T20:12:45.000Z,40202,41984,41728,40576,164490,23.662355106711107,23.87621474847561,24.28970954754601,24.647796727129336,24.119019032465516
2021-05-05T20:12:46.000Z,43078,40960,43264,41728,169030,23.000951761920238,23.8824951171875,23.009106878698226,24.009705713190183,23.475564867749036
2021-05-05T20:12:47.000Z,41786,43008,43008,41984,169786,23.465107930885942,22.868140811011905,22.239048549107142,23.442525724085368,23.00370575377259
2021-05-05T20:12:48.000Z,38119,42240,43264,39936,163559,24.845562580340513,23.474384469696968,23.561667899408285,24.54442107371795,24.106509005790933
2021-05-05T20:12:49.000Z,41294,40701,41728,43008,166731,24.434590981740687,24.868651875875287,24.919861963190183,22.568103608630953,24.197802107359276
2021-05-05T20:12:50.000Z,41524,43011,41984,41984,168503,23.740198439456698,23.96100997419265,24.6821884527439,24.3812881097561,24.191171244037335
2021-05-05T20:12:51.000Z,38967,41171,43431,41984,165553,24.725049400775013,23.814845400888974,23.478414036057195,24.013671875,24.007995178180295
2021-05-05T20:12:52.000Z,40383,43565,42585,44032,170565,24.628630859520094,23.146906920693215,23.509216860396855,22.143055050872093,23.356952422870567
